ts,type,side,price,size,trade_aggr_side
567006,trade,T,9990,3.936751,B
567007,book,A,9993,18.482679,
567009,book,B,9986,0.000000,
567010,trade,T,9988,12.144191,S
567011,book,A,9992,34.634762,
567013,book,B,9988,64.153506,
567016,trade,T,9990,0.771776,B
567021,trade,T,9988,17.622045,S
567023,book,B,9987,17.635636,
567024,book,A,9995,0.000000,
567027,trade,T,9988,19.585976,S
567031,book,A,9990,71.542604,
567032,book,A,9991,52.764011,
567036,book,A,9994,0.000000,
567041,trade,T,9988,6.199538,S
567043,book,B,9988,57.694192,
567048,book,A,9990,0.000000,
567049,book,B,9988,58.274421,
567051,trade,T,9990,0.302495,B
567055,book,A,9992,0.000000,
567059,book,B,9988,69.910898,
567063,trade,T,9990,5.736852,B
567067,book,B,9983,23.373950,
567069,book,A,9993,15.992074,
567073,book,A,9990,80.948896,
567077,book,B,9988,74.216896,
567080,book,B,9988,68.249250,
567084,book,A,9990,72.080759,
567089,book,B,9984,8.863217,
567090,book,B,9988,72.518578,
567094,book,A,9990,0.000000,
567099,book,A,9992,0.000000,
567104,book,B,9984,6.564643,
567105,book,A,9997,20.146563,
567109,book,B,9988,71.248846,
567110,book,A,9990,64.245604,
567115,trade,T,9988,11.078524,S
567117,book,B,9983,17.790592,
567118,book,A,9994,15.704498,
567120,book,B,9987,22.108433,
567125,book,B,9987,25.664884,
567130,trade,T,9988,19.778832,S
567132,book,B,9986,0.000000,
567133,trade,T,9990,19.452923,B
567138,book,B,9988,72.070744,
567141,book,B,9987,25.405029,
567146,trade,T,9990,9.613670,B
567149,trade,T,9988,17.552447,S
567152,book,A,9993,14.123445,
567155,book,A,9992,0.000000,
567157,trade,T,9990,18.264502,B
567159,trade,T,9990,16.659778,B
567162,book,B,9988,64.301343,
567164,trade,T,9988,9.696796,S
567169,book,B,9987,34.917668,
567174,trade,T,9988,13.758127,S
567175,book,A,9990,56.148316,
567178,book,A,9990,44.620633,
567183,trade,T,9988,10.987868,S
567184,book,A,9990,34.572654,
567189,book,A,9990,37.266001,
567193,trade,T,9990,14.499480,B
567196,trade,T,9988,14.932286,S
567198,book,A,9990,31.656495,
567200,book,A,9990,37.205080,
567203,book,A,9997,30.152499,
567208,book,A,9993,10.712121,
567211,book,A,9997,26.597663,
567216,book,A,9990,39.787766,
567220,book,B,9987,46.054954,
567224,book,B,9988,47.407718,
567226,book,B,9985,0.000000,
567230,book,A,9990,39.333673,
567233,book,B,9984,5.289044,
567236,trade,T,9988,15.262600,S
567241,book,A,9991,41.580914,
567246,book,B,9983,21.880589,
567250,trade,T,9990,0.493993,B
567254,trade,T,9990,3.426173,B
567259,book,A,9990,20.173388,
567260,trade,T,9990,0.883382,B
567263,book,A,9996,0.000000,
567268,book,B,9985,0.000000,
567273,book,A,9990,19.931637,
567275,book,B,9986,0.000000,
567280,book,B,9982,0.000000,
567283,book,A,9990,16.947762,
567286,trade,T,9988,15.919261,S
567290,book,A,9991,36.550108,
567291,trade,T,9988,7.678537,S
567293,trade,T,9990,19.697216,B
567295,book,A,9990,12.244255,
567296,book,A,9990,2.976442,
567299,book,B,9984,10.881569,
567303,book,B,9988,41.762879,
567308,book,A,9991,22.746023,
567309,trade,T,9990,5.880543,B
567312,book,B,9983,23.862966,
567316,book,B,9988,43.113032,
567317,trade,T,9990,7.983106,B
567320,book,A,9993,1.984555,
567325,trade,T,9990,6.621315,B
567330,book,A,9995,6.279900,
567333,book,B,9988,46.954142,
567334,book,B,9988,49.051471,
567335,book,B,9987,40.766155,
567340,trade,T,9988,7.946921,S
567344,trade,T,9988,19.883390,S
567349,book,B,9986,0.000000,
567351,book,A,9991,32.798845,
567352,book,B,9987,0.000000,
567357,book,B,9988,0.000000,
567359,trade,T,9988,19.117064,S
567361,trade,T,9988,17.060194,S
567363,book,A,9990,4.124445,
567366,book,B,9985,4.571238,
567369,book,A,9993,5.484086,
567372,book,B,9983,22.682849,
567377,trade,T,9988,1.063330,S
567381,trade,T,9988,8.221927,S
567382,book,B,9987,0.000000,
567385,book,B,9984,6.555092,
567388,book,B,9983,31.723890,
567393,book,B,9988,63.778849,
567398,book,B,9988,71.950425,
567402,trade,T,9988,11.929284,S
567403,trade,T,9990,0.262923,B
567404,book,A,9993,11.382260,
567405,book,B,9988,0.000000,
567406,trade,T,9988,10.896652,S
567408,book,A,9991,42.016619,
567409,book,A,9993,25.116883,
567414,trade,T,9988,2.374602,S
567416,book,A,9990,10.241048,
567417,trade,T,9990,12.406412,B
567419,book,B,9988,58.536876,
567421,trade,T,9990,1.727763,B
567426,book,A,9991,41.377726,
567429,book,B,9982,0.000000,
567433,book,B,9983,36.147320,
567437,trade,T,9990,4.949197,B
567442,book,A,9990,20.501887,
567444,trade,T,9988,3.018142,S
567449,book,B,9988,59.859117,
567452,trade,T,9990,0.405184,B
567454,book,B,9988,60.831176,
567455,trade,T,9988,17.161057,S
567457,book,A,9997,28.396612,
567458,trade,T,9990,18.822749,B
567462,trade,T,9990,18.177539,B
567464,trade,T,9990,6.678172,B
567469,book,B,9983,50.680793,
567473,book,B,9988,72.864681,
567474,trade,T,9988,3.956751,S
567476,trade,T,9990,14.105335,B
567479,book,A,9990,38.021883,
567480,book,B,9988,71.714954,
567481,book,B,9983,56.755898,
567486,trade,T,9990,14.747331,B
567490,trade,T,9990,16.437126,B
567495,book,A,9997,24.181842,
567497,trade,T,9990,18.822596,B
567500,trade,T,9988,8.451121,S
567501,book,B,9984,0.000000,
567502,book,B,9988,75.346485,
567503,book,B,9988,72.151956,
567505,book,A,9990,0.000000,
567510,book,B,9988,0.000000,
567515,trade,T,9990,19.719662,B
567516,book,A,9994,3.628384,
567520,trade,T,9990,18.439914,B
567521,book,A,9991,28.890369,
567526,book,B,9981,0.000000,
567527,trade,T,9990,15.926464,B
567528,book,A,9993,32.733691,
567533,book,B,9987,0.000000,
567538,book,B,9985,9.542553,
567541,book,A,9990,62.084083,
567545,book,B,9988,70.193442,
567550,book,B,9987,0.000000,
567552,book,B,9988,65.097151,
567554,book,A,9994,14.697204,
567556,book,A,9990,69.204511,
567558,book,A,9992,7.524496,
567562,book,B,9988,73.130886,
567563,book,B,9988,59.308604,
567564,book,B,9987,8.563476,
567569,book,A,9997,0.000000,
567570,book,B,9988,65.021517,
567571,trade,T,9988,16.885132,S
567576,book,A,9990,65.062267,
567579,book,B,9988,72.927398,
567580,book,B,9988,79.223396,
567582,book,B,9988,77.973230,
567584,book,A,9995,15.757690,
567587,book,A,9995,30.226604,
567588,book,B,9983,49.621610,
567593,book,A,9991,37.021426,
567595,trade,T,9990,1.207285,B
567600,book,A,9991,22.362228,
567605,book,B,9985,4.390555,
567610,book,A,9990,65.741329,
567611,book,A,9997,7.768280,
567612,book,A,9994,18.300016,
567613,trade,T,9990,5.351130,B
567617,book,A,9990,65.533024,
567618,book,B,9982,3.831401,
567623,trade,T,9988,4.722298,S
567628,book,A,9997,0.000000,
567633,book,A,9990,0.000000,
567634,book,B,9984,0.000000,
567635,book,A,9990,0.000000,
567639,book,B,9985,6.148953,
567640,book,A,9990,68.745192,
567641,book,A,9992,22.675345,
567643,book,B,9987,18.927553,
567645,book,A,9992,25.500306,
567646,book,B,9988,72.428772,
567651,book,A,9993,44.035899,
567655,book,B,9988,59.907595,
567659,book,A,9990,71.519266,
567663,book,A,9991,40.007175,
567666,book,B,9987,14.093719,
567671,book,B,9988,54.269110,
567672,book,A,9991,44.439445,
567677,trade,T,9990,16.355549,B
567678,trade,T,9991,5.382635,B
567681,book,B,9988,0.000000,
567685,trade,T,9991,17.179613,B
567689,book,B,9988,10.367611,
567690,book,A,9998,4.410909,
567693,book,A,9991,81.044475,
567695,trade,T,9991,7.802464,B
567700,trade,T,9991,18.119750,B
567701,book,B,9989,45.372920,
567705,book,B,9989,53.282646,
567706,book,B,9989,46.970558,
567711,book,B,9989,56.268466,
567715,book,B,9988,10.068406,
567718,book,B,9989,50.884750,
567722,book,B,9983,9.777896,
567725,book,A,9991,94.024925,
567728,book,B,9989,48.503932,
567730,book,B,9986,8.914523,
567735,book,B,9988,6.406506,
567739,book,A,9996,28.268105,
567740,book,B,9982,0.000000,
567742,book,B,9988,2.343428,
567743,book,B,9987,0.000000,
567745,book,A,9994,41.559249,
567747,trade,T,9991,12.458400,B
567750,trade,T,9989,15.944592,S
567754,trade,T,9991,7.135694,B
567756,book,B,9986,0.000000,
567757,trade,T,9989,15.125030,S
567761,book,B,9989,45.715127,
567762,trade,T,9989,12.553568,S
567767,book,A,9991,88.791666,
567771,book,B,9987,8.373384,
567773,trade,T,9991,10.515729,B
567778,book,A,9994,46.432881,
567781,book,A,9996,0.000000,
567785,book,A,9991,88.366276,
567786,book,A,9991,92.711740,
567787,book,B,9989,42.648688,
567788,book,B,9987,12.368898,
567793,trade,T,9991,3.247893,B
567794,book,B,9988,1.788224,
567796,trade,T,9991,17.503334,B
567799,trade,T,9989,10.587235,S
567800,book,A,9992,49.488854,
567802,book,A,9993,30.075015,
567806,book,B,9989,35.362084,
567808,trade,T,9991,14.806891,B
567812,book,A,9992,0.000000,
567816,book,A,9994,39.060906,
567817,book,B,9988,1.749684,
567819,book,A,9993,19.618260,
567823,book,A,9992,0.000000,
567824,book,B,9986,0.000000,
567826,trade,T,9989,9.879845,S
567831,book,A,9993,0.000000,
567835,trade,T,9991,2.457497,B
567838,book,B,9984,46.829115,
567843,trade,T,9989,13.564759,S
567848,book,B,9989,36.220198,
567851,trade,T,9991,8.411761,B
567856,book,B,9985,0.641491,
567861,book,B,9989,47.094975,
567865,book,B,9987,8.916488,
567870,trade,T,9989,11.107145,S
567873,book,B,9985,0.000000,
567875,trade,T,9989,4.255568,S
567880,book,A,9992,0.000000,
567881,trade,T,9989,8.728910,S
567883,trade,T,9991,7.913072,B
567888,book,A,9991,92.426494,
567889,book,B,9983,2.811716,
567894,book,A,9993,5.810780,
567896,book,B,9988,0.000000,
567901,book,A,9992,4.969295,
567904,trade,T,9989,16.887411,S
567905,book,B,9989,44.931294,
567910,book,A,9991,87.161506,
567911,book,B,9987,16.761804,
567914,trade,T,9989,19.636195,S
567915,book,B,9983,0.000000,
567916,book,B,9989,53.932977,
567917,book,B,9982,0.000000,
567920,book,A,9995,18.139688,
567923,trade,T,9991,4.547797,B
567927,book,A,9991,81.462032,
567930,book,B,9989,63.678654,
567932,trade,T,9989,0.602160,S
567935,book,A,9994,31.554668,
567936,trade,T,9989,3.304662,S
567941,book,B,9989,70.692379,
567942,book,A,9991,85.677483,
567947,trade,T,9991,17.521466,B
567951,book,B,9988,11.649350,
567952,book,B,9989,68.178370,
567956,book,A,9991,87.072339,
567961,book,A,9994,13.315462,
567966,book,A,9992,7.730081,
567969,trade,T,9991,15.971239,B
567971,trade,T,9991,5.999525,B
567974,book,B,9987,24.634417,
567979,trade,T,9989,15.399693,S
567981,book,B,9988,11.724334,
567983,book,B,9985,0.000000,
567985,book,A,9997,0.000000,
567989,book,A,9995,15.330232,
567991,book,A,9991,100.427787,
567996,trade,T,9991,18.986426,B
567999,trade,T,9989,14.731892,S
568003,trade,T,9989,6.120220,S
568005,book,B,9987,15.001306,
568008,book,A,9996,11.982762,
568012,book,B,9987,19.122908,
568015,book,A,9997,1.279068,
568019,trade,T,9989,15.090546,S
568022,book,A,9992,0.000000,
568023,book,B,9989,66.706264,
568028,trade,T,9991,3.661572,B
568031,book,B,9989,60.938212,
568032,book,B,9986,0.000000,
568033,trade,T,9989,10.505670,S
568034,book,B,9989,0.000000,
568037,book,A,9992,3.733119,
568042,book,A,9991,104.145813,
568045,book,B,9985,0.000000,
568050,trade,T,9991,2.979745,B
568054,book,B,9987,32.027202,
568057,book,A,9991,0.000000,
568061,book,A,9991,57.353378,
568065,book,A,9994,18.614774,
568068,book,A,9991,59.546255,
568072,book,A,9992,0.000000,
568074,book,B,9988,0.000000,
568077,trade,T,9991,9.242717,B
568079,book,B,9983,0.000000,
568084,trade,T,9989,16.626300,S
568086,book,A,9991,58.911626,
568089,book,A,9995,21.533233,
568093,trade,T,9991,16.052209,B
568094,book,B,9988,4.347242,
568099,book,B,9987,25.060450,
568101,trade,T,9991,5.150136,B
568102,trade,T,9989,1.741491,S
568106,trade,T,9989,16.709484,S
568111,trade,T,9989,7.744596,S
568116,book,A,9998,1.898412,
568120,trade,T,9991,15.278474,B
568122,book,A,9992,4.974899,
568127,book,B,9982,0.000000,
568128,trade,T,9991,4.546828,B
568131,book,A,9997,0.000000,
568136,book,A,9991,0.000000,
568137,trade,T,9991,16.581029,B
568139,book,B,9988,0.000000,
568140,book,A,9992,1.889390,
568142,trade,T,9989,7.821314,S
568146,book,B,9987,14.501026,
568147,book,B,9988,3.999068,
568152,trade,T,9989,14.694891,S
568155,book,A,9992,0.000000,
568158,book,B,9989,71.242593,
568162,book,A,9997,5.060827,
568167,book,B,9985,2.786630,
568168,book,B,9983,1.081625,
568173,book,B,9989,72.646288,
568177,trade,T,9989,19.398820,S
568181,book,B,9989,60.752748,
568183,book,B,9988,1.697032,
568185,book,B,9989,56.753980,
568186,book,A,9991,69.578182,
568188,book,B,9986,4.485047,
568190,book,B,9986,0.973050,
568195,book,A,9997,11.363800,
568198,trade,T,9989,2.446976,S
568201,book,B,9988,0.000000,
568204,book,A,9992,0.000000,
568206,trade,T,9991,4.439001,B
568207,book,B,9989,55.786974,
568212,book,B,9989,59.676538,
568215,trade,T,9991,8.589484,B
568217,book,A,9992,0.000000,
568219,book,B,9989,50.554494,
568223,trade,T,9991,12.626371,B
568225,trade,T,9989,4.548469,S
568228,book,B,9988,14.997732,
568233,book,B,9988,12.859730,
568237,book,B,9989,51.082409,
568238,trade,T,9991,18.183893,B
568240,book,A,9991,76.506415,
568243,book,B,9989,44.059978,
568248,book,B,9984,0.000000,
568252,book,B,9989,52.220765,
568253,book,A,9996,3.109252,
568258,trade,T,9991,1.792595,B
568259,trade,T,9991,7.961652,B
568261,trade,T,9989,4.741752,S
568264,book,B,9989,67.074939,
568268,trade,T,9989,9.406039,S
568269,book,A,9994,4.513990,
568274,trade,T,9989,9.397350,S
568279,book,B,9982,0.000000,
568284,trade,T,9989,19.990028,S
568286,book,A,9991,0.000000,
568290,book,A,9991,56.283954,
568291,book,B,9988,21.044642,
568295,trade,T,9989,9.481972,S
568299,book,B,9986,11.674170,
568300,trade,T,9989,16.712892,S
568305,trade,T,9989,19.171814,S
568308,book,B,9989,73.139413,
568311,trade,T,9989,17.267089,S
568313,book,B,9989,75.321587,
568316,trade,T,9989,17.833725,S
568321,book,B,9983,0.000000,
568322,book,A,9991,57.656362,
568325,book,A,9993,5.965042,
568330,trade,T,9991,15.504799,B
568334,trade,T,9989,3.506544,S
568338,book,A,9996,5.484921,
568340,book,B,9986,8.991458,
568345,trade,T,9991,18.656236,B
568350,book,A,9998,9.138546,
568351,trade,T,9989,1.374512,S
568355,trade,T,9991,13.620201,B
568356,book,B,9989,83.389820,
568359,book,B,9989,80.981772,
568362,book,B,9985,0.000000,
568364,book,A,9993,0.000000,
568365,book,B,9989,81.729445,
568366,book,A,9991,0.000000,
568370,book,B,9988,21.260896,
568374,book,A,9998,7.724428,
568375,book,A,9998,7.779895,
568379,book,B,9989,87.987412,
568384,book,B,9989,87.751630,
568385,book,B,9982,0.000000,
568388,book,A,9991,63.936052,
568392,trade,T,9991,8.595341,B
568393,book,A,9996,0.000000,
568397,book,A,9991,82.933684,
568399,book,B,9982,0.000000,
568404,trade,T,9989,19.655719,S
568405,trade,T,9989,18.961502,S
568409,book,B,9989,87.209550,
568411,book,A,9993,6.474854,
568416,book,A,9993,0.000000,
568418,book,B,9984,9.524323,
568423,book,B,9989,92.171885,
568425,book,B,9989,89.533360,
568430,book,A,9996,0.000000,
568433,trade,T,9991,19.804646,B
568436,book,A,9991,78.977880,
568440,book,B,9986,0.000000,
568444,book,B,9986,0.000000,
568449,book,B,9984,19.889283,
568450,trade,T,9989,7.163436,S
568454,trade,T,9991,13.451035,B
568458,trade,T,9991,13.741018,B
568463,book,A,9991,0.000000,
568468,book,A,9994,0.000000,
568470,book,A,9994,0.000000,
568474,book,A,9991,50.735794,
568476,trade,T,9989,1.898047,S
568479,book,B,9987,13.267505,
568480,trade,T,9989,18.616966,S
568481,trade,T,9991,14.127501,B
568484,book,A,9993,0.000000,
568486,book,A,9995,16.282428,
568491,book,A,9991,52.141489,
568494,trade,T,9991,6.981551,B
568499,book,B,9985,0.000000,
568501,trade,T,9989,5.749521,S
568504,book,A,9993,0.000000,
568508,book,A,9994,0.000000,
568510,book,A,9995,25.473866,
568513,book,A,9991,0.000000,
568516,book,A,9998,0.000000,
568518,trade,T,9991,13.244016,B
568520,trade,T,9989,16.296565,S
568525,trade,T,9991,18.343029,B
568529,book,B,9983,0.000000,
568533,trade,T,9991,1.609391,B
568534,trade,T,9991,1.192552,B
568538,book,B,9983,0.000000,
568539,book,B,9988,27.072871,
568540,book,A,9995,27.144053,
568541,trade,T,9991,17.981130,B
568546,book,B,9984,18.481562,
568549,book,A,9991,61.701840,
568551,book,B,9989,73.756468,
568552,book,A,9991,0.000000,
568553,trade,T,9989,12.582037,S
568555,trade,T,9989,7.131459,S
568559,trade,T,9989,7.828974,S
568561,book,A,9996,7.439343,
568564,book,A,9995,30.169979,
568567,book,B,9989,0.000000,
568569,book,A,9992,4.066053,
568573,trade,T,9991,4.661737,B
568575,book,A,9997,15.454557,
568579,book,B,9986,4.100433,
568584,book,B,9988,17.393866,
568588,book,A,9991,44.389953,
568590,book,A,9991,45.914968,
568593,book,A,9991,45.453840,
568598,trade,T,9991,6.792544,B
568599,book,B,9983,17.660173,
568602,book,A,9994,0.000000,
568603,book,A,9995,20.396027,
568605,book,B,9984,25.460664,
568608,book,A,9992,0.000000,
568609,trade,T,9991,9.025736,B
568611,book,B,9988,20.110768,
568614,trade,T,9989,5.025899,S
568619,book,B,9989,57.398848,
568624,trade,T,9989,10.170509,S
568626,book,A,9992,18.041123,
568631,book,B,9989,56.864272,
568634,book,B,9989,51.423743,
568637,trade,T,9991,0.623462,B
568641,book,A,9998,0.000000,
568644,book,A,9996,8.967134,
568647,trade,T,9989,5.683217,S
568650,trade,T,9989,6.835734,S
568655,trade,T,9989,3.389490,S
568658,book,A,9996,0.705271,
568662,book,B,9983,21.385971,
568663,book,A,9991,54.644629,
568665,trade,T,9991,7.886923,B
568666,trade,T,9991,2.739935,B
568669,book,A,9997,0.000000,
568671,book,A,9991,45.617449,
568674,book,A,9993,7.396452,
568676,book,A,9998,0.000000,
568677,book,B,9982,0.000000,
568679,book,A,9998,10.003354,
568682,trade,T,9991,8.713395,B
568683,book,B,9989,60.329884,
568687,book,B,9989,48.683877,
568692,book,B,9989,39.021127,
568695,trade,T,9989,3.457774,S
568699,book,B,9987,9.286550,
568700,trade,T,9991,12.575085,B
568703,book,B,9989,35.241741,
568704,book,A,9992,24.883369,
568706,book,B,9989,40.277725,
568709,trade,T,9989,18.709854,S
568714,book,A,9993,4.906755,
568717,book,A,9998,11.626942,
568720,trade,T,9991,9.204849,B
568723,trade,T,9989,12.438967,S
568727,book,B,9989,37.856830,
568731,book,A,9991,50.277634,
568733,book,A,9991,56.967306,
568734,book,B,9983,7.077256,
568737,book,B,9984,16.306728,
568740,trade,T,9991,1.374132,B
568741,book,B,9988,23.657489,
568746,book,B,9986,6.584462,
568747,trade,T,9991,16.455615,B
568749,book,B,9989,0.000000,
568752,trade,T,9989,9.261365,S
568755,book,B,9986,6.577240,
568756,trade,T,9991,14.973696,B
568760,book,B,9989,68.698375,
568762,book,A,9993,5.489051,
568766,trade,T,9991,8.068302,B
568771,book,A,9993,0.000000,
568775,book,B,9989,72.812757,
568778,book,A,9991,60.862045,
568782,trade,T,9989,14.192253,S
568784,book,A,9998,11.629375,
568786,trade,T,9989,15.044314,S
568790,trade,T,9991,10.646965,B
568793,book,B,9983,14.889277,
568797,book,A,9992,19.922755,
